     0	     0	   21.9404	  -15.1154
     1	     0	   15.4678	  -7.87393
     2	     0	   24.4045	  -13.9536
     3	     0	   26.6465	  -19.0387
     4	     0	   20.3747	  -9.39842
     5	     0	    18.437	  -10.9067
     6	     0	   22.7851	  -11.4085
     7	     0	   30.8719	  -20.9837
     8	     0	   22.1892	  -13.2739
     9	     0	   29.1598	  -15.9331
    10	     0	   23.3873	  -12.1107
    11	     0	   22.9842	  -17.5771
    12	     0	   23.0877	  -11.9623
    13	     0	   27.6731	  -20.9752
    14	     0	   19.9703	  -9.65021
    15	     0	   18.3727	  -10.3241
    16	     0	   29.3532	  -16.6484
    17	     0	   21.1034	  -8.86461
    18	     0	   20.9954	  -11.0516
    19	     0	   31.8177	  -16.0179
    20	     0	   26.4909	   -14.425
    21	     0	   29.3379	   -17.471
    22	     0	   24.5216	  -11.7258
    23	     0	   25.3361	  -21.2003
    24	     0	   19.9703	  -9.65021
    25	     0	   23.8864	  -16.2305
    26	     0	    23.254	  -12.3596
    27	     0	   20.4926	  -11.5602
    28	     0	   16.4506	  -13.1749
    29	     0	   31.8177	  -16.0179
    30	     0	   26.6663	  -14.8987
    31	     0	   25.7827	  -18.2815
    32	     0	   25.3594	  -13.1989
    33	     0	   28.9477	  -24.9042
    34	     0	   19.2376	  -9.44514
    35	     0	   27.1514	  -17.5157
    36	     0	   18.9191	  -9.41147
    37	     0	   23.4832	  -9.99305
    38	     0	   19.4124	  -10.5983
    39	     0	   31.8177	  -16.0179
    40	     0	   18.8105	  -8.66646
    41	     0	    27.606	  -14.9261
    42	     0	   20.2297	  -11.3594
    43	     0	   20.7999	  -12.0247
    44	     0	   25.5979	  -13.8035
    45	     0	   24.7138	  -15.3091
    46	     0	   15.6514	  -6.92841
    47	     0	   20.9432	  -10.2787
    48	     0	   20.9707	  -17.2818
    49	     0	   31.8177	  -16.0179
    50	     0	   26.5054	  -16.0538
    51	     0	   30.8282	  -17.7495
    52	     0	    23.184	  -11.4565
    53	     0	   25.6485	  -15.2842
    54	     0	   19.9028	  -9.08063
    55	     0	   26.9218	  -17.1469
    56	     0	   25.9368	  -12.8266
    57	     0	   20.1295	   -10.348
    58	     0	   17.8265	   -11.779
    59	     0	   33.8717	  -18.1564
    60	     0	   18.2287	  -9.21048
    61	     0	   25.3228	  -15.9074
    62	     0	   19.1381	  -10.3341
    63	     0	   19.1954	  -7.55603
    64	     0	   19.8163	  -11.6767
    65	     0	   26.1576	  -13.6882
    66	     0	   22.3507	  -14.3653
    67	     0	   16.0497	  -10.1074
    68	     0	   19.3461	  -8.68452
    69	     0	   28.5875	   -13.131
    70	     0	   20.4544	  -11.0393
    71	     0	     23.33	  -14.9339
    72	     0	   17.5859	  -8.26509
    73	     0	   29.2779	  -18.5544
    74	     0	   27.5692	  -17.5083
    75	     0	   27.8211	  -22.2084
    76	     0	   22.6027	  -11.8994
    77	     0	   18.6504	   -14.563
    78	     0	    17.502	  -8.69089
    79	     0	   21.5816	  -11.4102
    80	     0	   19.0656	  -17.7609
    81	     0	   14.5355	  -8.69454
    82	     0	    22.175	  -10.9358
    83	     0	   22.3819	  -20.7103
    84	     0	   20.0625	  -10.7716
    85	     0	   27.1754	   -15.383
    86	     0	   19.1352	  -11.4127
    87	     0	   18.4196	  -15.3114
    88	     0	   23.2832	  -16.3287
    89	     0	   30.0756	  -17.4521
    90	     0	   29.1163	  -22.8361
    91	     0	   18.9224	  -14.9316
    92	     0	   21.6601	  -12.7961
    93	     0	   19.7052	  -16.5538
    94	     0	   26.9395	  -14.3748
    95	     0	   21.4064	  -11.6439
    96	     0	   25.7739	  -19.1559
    97	     0	   24.9642	  -14.6496
    98	     0	   16.3043	  -8.30696
    99	     0	   23.2007	  -11.0906
   100	     0	   30.9636	  -21.3578
   101	     0	   22.5274	  -16.1767
   102	     0	   24.5909	  -14.1942
   103	     0	   27.5862	  -22.3209
   104	     0	   23.3314	  -11.7822
   105	     0	    19.264	  -14.9311
   106	     0	    18.739	  -8.59022
   107	     0	   23.3302	  -11.2386
   108	     0	   22.4878	  -14.2484
   109	     0	   22.7477	  -10.1746
   110	     0	   27.0784	  -15.5998
   111	     0	   18.8778	  -13.9817
   112	     0	   25.2898	  -16.2622
   113	     0	   27.2831	  -18.1155
   114	     0	   27.3092	  -12.2836
   115	     0	   28.9957	   -16.603
   116	     0	   20.5793	  -9.87552
   117	     0	   29.7882	  -21.0478
   118	     0	   23.1639	  -12.2919
   119	     0	    23.801	  -11.9242
   120	     0	   29.2949	  -14.9007
   121	     0	   17.1513	  -11.1307
   122	     0	   30.1505	  -18.6916
   123	     0	   25.2549	  -16.4431
   124	     0	   18.3495	  -10.0969
   125	     0	   24.2784	  -13.1612
   126	     0	   23.2801	  -18.9123
   127	     0	   29.2763	  -18.5495
   128	     0	   14.8233	  -6.83181
   129	     0	   25.5355	   -9.8369
   130	     0	   24.2755	  -11.8602
   131	     0	   22.0733	  -10.3897
   132	     0	   24.3865	  -14.0512
   133	     0	   26.9032	  -16.1677
   134	     0	   15.2175	  -7.16739
   135	     0	   26.7061	  -17.0597
   136	     0	   19.2248	  -10.4538
   137	     0	    19.762	  -11.9805
   138	     0	   26.2344	  -13.5337
   139	     0	   29.7807	  -20.7398
   140	     0	    27.701	  -16.2952
   141	     0	   19.7756	  -10.2184
   142	     0	   23.6415	  -14.2707
   143	     0	   21.1403	  -12.8829
   144	     0	   15.4722	  -8.68049
   145	     0	    28.764	  -15.8248
   146	     0	   16.2625	  -11.7477
   147	     0	    25.684	  -12.8713
   148	     0	   24.8507	  -12.9067
   149	     0	   31.0701	  -18.9959
   150	     0	   22.8342	  -13.2075
   151	     0	   21.1677	  -11.6114
   152	     0	   25.0948	   -20.142
   153	     0	   27.6325	  -15.0791
   154	     0	   17.2613	  -8.56618
   155	     0	    22.298	   -12.031
   156	     0	    23.979	  -17.0015
   157	     0	   22.3575	  -14.3299
   158	     0	   20.8556	  -10.2205
   159	     0	   22.1168	  -10.1806
   160	     0	   23.3298	  -17.1119
   161	     0	   21.1677	  -11.6114
   162	     0	   19.4563	  -16.2843
   163	     0	   26.4557	  -16.9325
   164	     0	   23.3028	  -13.0311
   165	     0	   18.3576	  -7.35295
   166	     0	   20.8307	   -16.053
   167	     0	   28.0863	  -17.6641
   168	     0	   26.7938	  -16.2207
   169	     0	   22.3203	  -10.6041
   170	     0	   30.5988	  -20.7115
   171	     0	   19.1768	  -10.8521
   172	     0	   20.7034	  -11.5975
   173	     0	   29.8505	  -19.1444
   174	     0	   25.8439	  -15.1312
   175	     0	   13.1359	  -10.4662
   176	     0	     26.07	   -19.231
   177	     0	   25.7019	  -10.9877
   178	     0	   26.2143	  -12.6282
   179	     0	   29.2072	  -15.8069
   180	     0	   24.8728	  -13.6871
   181	     0	   17.3751	  -8.85007
   182	     0	   26.5718	  -12.6918
   183	     0	   23.7008	  -20.1464
   184	     0	   22.2387	  -13.8131
   185	     0	   29.1748	  -16.0275
   186	     0	   24.5009	  -12.8139
   187	     0	   20.7225	  -9.55015
   188	     0	    26.695	  -18.4907
   189	     0	   24.0344	  -12.1004
   190	     0	   24.2523	  -13.6409
   191	     0	   22.2868	  -11.6671
   192	     0	   29.2816	  -20.4151
   193	     0	   27.7555	  -21.6602
   194	     0	   22.7384	  -14.8134
   195	     0	    24.968	  -12.3506
   196	     0	   21.4353	  -10.1079
   197	     0	   24.3676	  -14.4365
   198	     0	    27.764	  -15.3832
   199	     0	     23.31	  -12.2126
   200	     0	   19.2158	  -14.9534
   201	     0	   21.3929	  -13.9588
   202	     0	   23.7533	  -13.7814
   203	     0	   22.0885	   -10.682
   204	     0	   16.2397	  -9.46418
   205	     0	    28.289	  -13.5596
   206	     0	   19.8735	  -8.68116
   207	     0	   16.3116	  -12.7458
   208	     0	   21.3022	  -13.5002
   209	     0	   22.2616	  -12.6788
   210	     0	   21.4582	  -14.9883
   211	     0	   24.1417	  -16.2651
   212	     0	   10.7717	  -6.64256
   213	     0	   20.2778	  -13.3182
   214	     0	   24.2688	  -17.6593
   215	     0	   31.2912	  -14.9007
   216	     0	   15.4067	  -6.94516
   217	     0	   18.5476	  -9.68723
   218	     0	   20.1573	   -11.429
   219	     0	   19.9606	  -10.2421
   220	     0	   28.7769	  -22.0941
   221	     0	   21.2855	  -16.6608
   222	     0	   17.7155	   -12.787
   223	     0	   16.0181	  -7.25759
   224	     0	   18.4728	  -10.4885
   225	     0	   33.0639	  -17.0995
   226	     0	   21.1856	  -13.9863
   227	     0	   21.9838	  -12.1675
   228	     0	   26.8819	  -19.6102
   229	     0	   23.7711	  -16.1449
   230	     0	   31.1864	  -27.1818
   231	     0	   18.1066	  -9.14948
   232	     0	   18.3018	  -11.0572
   233	     0	   17.5629	  -8.22241
   234	     0	   18.7072	  -12.6279
   235	     0	   30.9546	   -20.132
   236	     0	   24.9855	  -14.5436
   237	     0	   22.9582	  -16.6886
   238	     0	   24.4716	  -20.5675
   239	     0	   24.7145	  -15.9976
   240	     0	   22.0848	  -11.8674
   241	     0	    19.655	  -16.0131
   242	     0	   18.4256	  -19.1021
   243	     0	   26.8078	  -14.4424
   244	     0	   22.0877	  -15.3769
   245	     0	   22.9539	  -11.0877
   246	     0	   27.0691	  -16.7296
   247	     0	   25.6296	  -15.7597
   248	     0	   21.5251	  -12.8597
   249	     0	      22.6	  -14.1087
   250	     0	   20.4741	  -15.0384
   251	     0	   16.7759	   -5.7752
   252	     0	   15.2771	  -8.60916
   253	     0	   25.4489	  -13.3266
   254	     0	   20.8392	  -13.8342
   255	     0	   28.5999	  -15.3564
   256	     0	   29.5689	  -23.0969
   257	     0	   21.3625	  -9.59736
   258	     0	   27.3092	  -18.9157
   259	     0	   22.2856	  -12.2475
   260	     0	   23.4016	  -14.1734
   261	     0	   18.5481	  -8.59215
   262	     0	   20.6537	  -10.2669
   263	     0	   25.7999	  -13.8559
   264	     0	   23.2571	  -13.8289
   265	     0	   28.5999	  -15.3564
   266	     0	   27.0481	   -16.836
   267	     0	   24.9969	  -14.9973
   268	     0	   23.6652	  -12.3228
   269	     0	   20.3328	  -12.4029
   270	     0	   24.2648	  -13.1715
   271	     0	   18.3682	  -14.3699
   272	     0	   18.9563	  -9.31323
   273	     0	    25.094	  -13.5288
   274	     0	   10.8955	  -8.72532
   275	     0	   27.5134	  -20.6126
   276	     0	   28.8377	  -16.5737
   277	     0	   18.4147	  -10.1646
   278	     0	   32.4272	  -20.3533
   279	     0	    26.189	  -18.6236
   280	     0	   21.8594	  -12.0901
   281	     0	   21.1378	  -11.9672
   282	     0	   19.7081	  -10.3609
   283	     0	   30.6073	  -16.3525
   284	     0	   19.9471	  -11.4254
   285	     0	   31.6967	  -21.9864
   286	     0	   26.4708	  -13.4937
   287	     0	   30.5627	  -22.8482
   288	     0	   30.2549	  -20.9631
   289	     0	    18.232	  -9.18445
   290	     0	   26.0464	  -14.7512
   291	     0	    19.015	   -8.2384
   292	     0	   24.6528	  -14.0292
   293	     0	   27.4245	  -13.2654
   294	     0	   19.7686	  -10.7507
   295	     0	   31.6967	  -21.9864
   296	     0	   21.0351	  -9.78238
   297	     0	   29.0135	   -17.921
   298	     0	   22.0233	   -13.849
   299	     0	   18.3247	  -8.63804
   300	     0	   23.4696	  -12.1912
   301	     0	   17.8945	  -6.90482
   302	     0	   25.1146	  -14.6167
   303	     0	   25.4232	  -14.5213
   304	     0	   22.5683	  -12.6395
   305	     0	   31.6967	  -21.9864
   306	     0	   17.4598	  -8.59595
   307	     0	   30.3096	  -22.1384
   308	     0	   27.0409	  -18.5479
   309	     0	   15.3305	  -9.99256
   310	     0	   19.1252	  -6.76931
   311	     0	   17.2835	  -7.69202
   312	     0	   23.6319	  -14.7104
   313	     0	     29.65	  -19.4059
   314	     0	   21.9351	  -13.6492
   315	     0	   31.6967	  -21.9864
   316	     0	   22.0278	  -10.4217
   317	     0	   21.1514	  -13.1216
   318	     0	   27.2671	  -17.7115
   319	     0	   20.8312	  -15.3884
   320	     0	   26.6059	  -20.7552
   321	     0	   19.8211	  -10.2319
   322	     0	   17.8345	  -11.2768
   323	     0	   27.9789	  -17.4107
   324	     0	   22.2985	  -11.3341
   325	     0	   31.6967	  -21.9864
   326	     0	   28.1891	  -15.8415
   327	     0	   26.6977	  -14.2746
   328	     0	   27.9116	  -14.6979
   329	     0	   20.6728	  -11.1686
   330	     0	   18.3245	  -10.7785
   331	     0	   18.9545	  -10.9026
   332	     0	   27.7162	  -12.3298
   333	     0	   26.6666	  -25.7257
   334	     0	   26.5502	  -15.8669
   335	     0	   23.3908	  -18.2703
   336	     0	   26.9043	   -15.179
   337	     0	   21.5439	  -12.5271
   338	     0	   23.3191	  -11.9071
   339	     0	   27.5059	  -17.0114
   340	     0	   16.0661	  -8.21381
   341	     0	   23.2159	  -12.7794
   342	     0	   26.8932	  -17.4064
   343	     0	   26.3145	  -16.2794
   344	     0	   17.1788	  -10.6789
   345	     0	   29.0301	  -18.4456
   346	     0	   26.9043	   -15.179
   347	     0	   24.2077	  -15.2731
   348	     0	   27.0174	  -15.8504
   349	     0	   25.7457	  -12.6777
   350	     0	   24.9967	  -13.5745
   351	     0	   26.1635	  -18.0885
   352	     0	   32.5825	  -21.3307
   353	     0	     30.87	  -17.0064
   354	     0	   23.3419	  -13.5563
   355	     0	   26.8073	  -17.2346
   356	     0	   30.4773	  -21.3017
   357	     0	   21.3743	  -11.4193
