M0H
310573.622702471000000000
170462.570968475000000000
29823.075481614600000000
1069.319880533470000000
M0L
1528302.962202980000000000
999604.492091022000000000
327348.662595314000000000
42744.478799791400000000
F0H
219.764978		0.3	0	0.06	0	0.64	0.99	0	0	0	0.01	0	0	1	0	0	0.999697	0.000157072	0.000146329	1	0	0	1	0	0
11.37669395		0.3	0	0.04	0	0.66	0.99	0	0	0	0.01	0	0	1	0	0	0.999854	7.78E-05	6.85E-05	1	0	0	1	0	0
MH,1,S																									
855.8579498		1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0.921799	0.0638883	0.0143123	1	0	0	1	0	0
15128.1157		0.9	0	0.03	0	0.07	0.97	0	0.01	0.01	0.01	0	0	0.98	0.01	0.01	0.849625	0.119515	0.0308597	0.86	0.02	0.12	0.9	0.01	0.09
23613.30498		0.8	0	0.06	0	0.14	0.94	0	0.01	0.01	0.02	0.01	0.01	0.98	0.01	0.01	0.864997	0.0948451	0.0401581	0.9	0.01	0.09	0.82	0.02	0.16
15664.4287		0.7	0	0.08	0	0.22	0.93	0	0.01	0.01	0.03	0.01	0.01	0.98	0.01	0.01	0.862989	0.0921452	0.0448657	0.92	0.01	0.07	0.75	0.03	0.22
7552.661813		0.6	0	0.1	0	0.3	0.92	0	0.01	0.01	0.04	0.01	0.01	0.98	0.01	0.01	0.8641	0.0911575	0.0447428	0.93	0.01	0.06	0.75	0.03	0.22
3432.558747		0.5	0	0.12	0	0.38	0.93	0	0.01	0.01	0.03	0.01	0.01	0.98	0.01	0.01	0.876128	0.082857	0.0410149	0.93	0.01	0.06	0.75	0.03	0.22
1973.296971		0.45	0	0.13	0	0.42	0.94	0	0.01	0.01	0.02	0.01	0.01	0.98	0.01	0.01	0.897704	0.0682142	0.0340822	0.93	0.01	0.06	0.75	0.03	0.22
1686.370673		0.4	0	0.14	0	0.46	0.97	0	0	0	0.02	0	0.01	0.99	0	0.01	0.925761	0.049455	0.0247837	0.93	0.01	0.06	0.75	0.03	0.22
1507.981325		0.35	0	0.15	0	0.5	0.97	0	0	0	0.02	0	0.01	0.99	0	0.01	0.949229	0.0339657	0.0168056	0.94	0	0.06	0.8	0.02	0.18
1459.588516		0.3	0	0.16	0	0.54	0.97	0	0	0	0.02	0	0.01	1	0	0	0.965673	0.02321	0.0111173	0.95	0	0.05	0.85	0.02	0.13
1141.180595		0.3	0	0.14	0	0.56	0.99	0	0	0	0.01	0	0	1	0	0	0.977233	0.0156256	0.00714119	0.96	0	0.04	0.89	0.02	0.09
1066.728754		0.3	0	0.12	0	0.58	0.99	0	0	0	0.01	0	0	1	0	0	0.981446	0.0130012	0.00555231	0.97	0	0.03	0.93	0.01	0.06
660.0847928		0.3	0	0.1	0	0.6	0.99	0	0	0	0.01	0	0	1	0	0	0.987609	0.00882527	0.00356587	0.98	0	0.02	0.96	0	0.04
184.2189718		0.3	0	0.08	0	0.62	0.99	0	0	0	0.01	0	0	1	0	0	0.992335	0.00554171	0.00212314	0.99	0	0.01	0.99	0	0.01
18.85534784		0.3	0	0.06	0	0.64	0.99	0	0	0	0.01	0	0	1	0	0	0.995029	0.00364247	0.00132897	1	0	0	1	0	0
0.650730077		0.3	0	0.04	0	0.66	0.99	0	0	0	0.01	0	0	1	0	0	0.996361	0.00271309	0.000925788	1	0	0	1	0	0
MH,2,S																									
1362.846533		1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0.948714	0.0416452	0.00964124	1	0	0	1	0	0
24089.62847		0.9	0	0.03	0	0.07	0.97	0	0.01	0.01	0.01	0	0	0.98	0.01	0.01	0.899748	0.0781032	0.0221493	0.86	0.02	0.12	0.9	0.01	0.09
37601.22908		0.8	0	0.06	0	0.14	0.94	0	0.01	0.01	0.02	0.01	0.01	0.98	0.01	0.01	0.907884	0.0622876	0.0298287	0.9	0.01	0.09	0.82	0.02	0.16
24943.63972		0.7	0	0.08	0	0.22	0.93	0	0.01	0.01	0.03	0.01	0.01	0.98	0.01	0.01	0.904717	0.0614878	0.0337949	0.92	0.01	0.07	0.75	0.03	0.22
12026.66748		0.6	0	0.1	0	0.3	0.92	0	0.01	0.01	0.04	0.01	0.01	0.98	0.01	0.01	0.905234	0.0609653	0.0338006	0.93	0.01	0.06	0.75	0.03	0.22
5465.919653		0.5	0	0.12	0	0.38	0.93	0	0.01	0.01	0.03	0.01	0.01	0.98	0.01	0.01	0.914466	0.0547047	0.0308291	0.93	0.01	0.06	0.75	0.03	0.22
3142.228143		0.45	0	0.13	0	0.42	0.94	0	0.01	0.01	0.02	0.01	0.01	0.98	0.01	0.01	0.930871	0.0438473	0.0252822	0.93	0.01	0.06	0.75	0.03	0.22
2685.333969		0.4	0	0.14	0	0.46	0.97	0	0	0	0.02	0	0.01	0.99	0	0.01	0.951359	0.0306439	0.0179967	0.93	0.01	0.06	0.75	0.03	0.22
2401.271287		0.35	0	0.15	0	0.5	0.97	0	0	0	0.02	0	0.01	0.99	0	0.01	0.967899	0.0202434	0.0118577	0.94	0	0.06	0.8	0.02	0.18
2324.211803		0.3	0	0.16	0	0.54	0.97	0	0	0	0.02	0	0.01	1	0	0	0.979053	0.0133722	0.00757455	0.95	0	0.05	0.85	0.02	0.13
1817.187091		0.3	0	0.14	0	0.56	0.99	0	0	0	0.01	0	0	1	0	0	0.986566	0.0087616	0.0046725	0.96	0	0.04	0.89	0.02	0.09
1698.631864		0.3	0	0.12	0	0.58	0.99	0	0	0	0.01	0	0	1	0	0	0.989833	0.00682389	0.0033432	0.97	0	0.03	0.93	0.01	0.06
1051.102314		0.3	0	0.1	0	0.6	0.99	0	0	0	0.01	0	0	1	0	0	0.99367	0.00435607	0.00197417	0.98	0	0.02	0.96	0	0.04
293.3456273		0.3	0	0.08	0	0.62	0.99	0	0	0	0.01	0	0	1	0	0	0.99646	0.00249674	0.00104279	0.99	0	0.01	0.99	0	0.01
30.02477858		0.3	0	0.06	0	0.64	0.99	0	0	0	0.01	0	0	1	0	0	0.997972	0.00146541	0.000562766	1	0	0	1	0	0
1.036206101		0.3	0	0.04	0	0.66	0.99	0	0	0	0.01	0	0	1	0	0	0.998688	0.00097938	0.000332416	1	0	0	1	0	0
MH,1,L																									
0		1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0.993525	0.00506858	0.00140643	1	0	0	1	0	0
389.4183044		0.9	0	0.03	0	0.07	0.97	0	0.01	0.01	0.01	0	0	0.98	0.01	0.01	0.672255	0.257131	0.0706145	0.86	0.02	0.12	0.9	0.01	0.09
1172.618228		0.8	0	0.06	0	0.14	0.94	0	0.01	0.01	0.02	0.01	0.01	0.98	0.01	0.01	0.742973	0.175825	0.0812026	0.9	0.01	0.09	0.82	0.02	0.16
2167.124252		0.7	0	0.08	0	0.22	0.93	0	0.01	0.01	0.03	0.01	0.01	0.98	0.01	0.01	0.773748	0.150652	0.0756001	0.92	0.01	0.07	0.75	0.03	0.22
3237.342037		0.6	0	0.1	0	0.3	0.92	0	0.01	0.01	0.04	0.01	0.01	0.98	0.01	0.01	0.806392	0.128327	0.0652806	0.93	0.01	0.06	0.75	0.03	0.22
4177.817485		0.5	0	0.12	0	0.38	0.93	0	0.01	0.01	0.03	0.01	0.01	0.98	0.01	0.01	0.845107	0.101939	0.0529535	0.93	0.01	0.06	0.75	0.03	0.22
4796.307377		0.45	0	0.13	0	0.42	0.94	0	0.01	0.01	0.02	0.01	0.01	0.98	0.01	0.01	0.888407	0.072733	0.0388595	0.93	0.01	0.06	0.75	0.03	0.22
5772.667991		0.4	0	0.14	0	0.46	0.97	0	0	0	0.02	0	0.01	0.99	0	0.01	0.930836	0.0445055	0.0246586	0.93	0.01	0.06	0.75	0.03	0.22
5853.368298		0.35	0	0.15	0	0.5	0.97	0	0	0	0.02	0	0.01	0.99	0	0.01	0.959502	0.0257219	0.0147763	0.94	0	0.06	0.8	0.02	0.18
6436.432744		0.3	0	0.16	0	0.54	0.97	0	0	0	0.02	0	0.01	1	0	0	0.976614	0.0147158	0.00867025	0.95	0	0.05	0.85	0.02	0.13
6281.583429		0.3	0	0.14	0	0.56	0.99	0	0	0	0.01	0	0	1	0	0	0.987382	0.00787719	0.00474095	0.96	0	0.04	0.89	0.02	0.09
6060.832972		0.3	0	0.12	0	0.58	0.99	0	0	0	0.01	0	0	1	0	0	0.990484	0.00600736	0.00350873	0.97	0	0.03	0.93	0.01	0.06
4279.865286		0.3	0	0.1	0	0.6	0.99	0	0	0	0.01	0	0	1	0	0	0.994983	0.00316467	0.00185233	0.98	0	0.02	0.96	0	0.04
1170.330668		0.3	0	0.08	0	0.62	0.99	0	0	0	0.01	0	0	1	0	0	0.997809	0.00137341	0.000817568	0.99	0	0.01	0.99	0	0.01
124.8907061		0.3	0	0.06	0	0.64	0.99	0	0	0	0.01	0	0	1	0	0	0.999017	0.000610937	0.000372381	1	0	0	1	0	0
5.175153872		0.3	0	0.04	0	0.66	0.99	0	0	0	0.01	0	0	1	0	0	0.999369	0.000395226	0.000235896	1	0	0	1	0	0
MH,2,L																									
0		1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0.993525	0.00506858	0.00140643	1	0	0	1	0	0
1267.680863		0.9	0	0.03	0	0.07	0.97	0	0.01	0.01	0.01	0	0	0.98	0.01	0.01	0.70478	0.231631	0.0635888	0.86	0.02	0.12	0.9	0.01	0.09
3817.246573		0.8	0	0.06	0	0.14	0.94	0	0.01	0.01	0.02	0.01	0.01	0.98	0.01	0.01	0.773973	0.154545	0.0714822	0.9	0.01	0.09	0.82	0.02	0.16
7054.681074		0.7	0	0.08	0	0.22	0.93	0	0.01	0.01	0.03	0.01	0.01	0.98	0.01	0.01	0.807207	0.128071	0.0647217	0.92	0.01	0.07	0.75	0.03	0.22
10538.58152		0.6	0	0.1	0	0.3	0.92	0	0.01	0.01	0.04	0.01	0.01	0.98	0.01	0.01	0.840287	0.10544	0.0542721	0.93	0.01	0.06	0.75	0.03	0.22
13600.12926		0.5	0	0.12	0	0.38	0.93	0	0.01	0.01	0.03	0.01	0.01	0.98	0.01	0.01	0.87637	0.0808419	0.0427884	0.93	0.01	0.06	0.75	0.03	0.22
15613.51125		0.45	0	0.13	0	0.42	0.94	0	0.01	0.01	0.02	0.01	0.01	0.98	0.01	0.01	0.913547	0.0558024	0.0306508	0.93	0.01	0.06	0.75	0.03	0.22
18791.87665		0.4	0	0.14	0	0.46	0.97	0	0	0	0.02	0	0.01	0.99	0	0.01	0.947444	0.0333637	0.0191927	0.93	0.01	0.06	0.75	0.03	0.22
19054.5819		0.35	0	0.15	0	0.5	0.97	0	0	0	0.02	0	0.01	0.99	0	0.01	0.969517	0.0190308	0.011452	0.94	0	0.06	0.8	0.02	0.18
20952.64276		0.3	0	0.16	0	0.54	0.97	0	0	0	0.02	0	0.01	1	0	0	0.982338	0.0109053	0.00675646	0.95	0	0.05	0.85	0.02	0.13
20448.55882		0.3	0	0.14	0	0.56	0.99	0	0	0	0.01	0	0	1	0	0	0.990428	0.00585742	0.0037148	0.96	0	0.04	0.89	0.02	0.09
19729.94563		0.3	0	0.12	0	0.58	0.99	0	0	0	0.01	0	0	1	0	0	0.992972	0.00435513	0.00267314	0.97	0	0.03	0.93	0.01	0.06
13932.32742		0.3	0	0.1	0	0.6	0.99	0	0	0	0.01	0	0	1	0	0	0.996303	0.00229232	0.00140511	0.98	0	0.02	0.96	0	0.04
3809.799834		0.3	0	0.08	0	0.62	0.99	0	0	0	0.01	0	0	1	0	0	0.998371	0.00100564	0.00062337	0.99	0	0.01	0.99	0	0.01
406.5591071		0.3	0	0.06	0	0.64	0.99	0	0	0	0.01	0	0	1	0	0	0.999258	0.000455665	0.000285969	1	0	0	1	0	0
16.8467775		0.3	0	0.04	0	0.66	0.99	0	0	0	0.01	0	0	1	0	0	0.999532	0.000291893	0.000176542	1	0	0	1	0	0
MH,11,S																									
122.3845241		1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0.863746	0.111574	0.0246799	1	0	0	1	0	0
6489.793919		0.9	0	0.03	0	0.07	0.97	0	0.01	0.01	0.01	0	0	0.98	0.01	0.01	0.784964	0.173241	0.0417951	0.86	0.02	0.12	0.9	0.01	0.09
19415.53827		0.8	0	0.06	0	0.14	0.94	0	0.01	0.01	0.02	0.01	0.01	0.98	0.01	0.01	0.831118	0.12013	0.0487518	0.9	0.01	0.09	0.82	0.02	0.16
17359.65449		0.7	0	0.08	0	0.22	0.93	0	0.01	0.01	0.03	0.01	0.01	0.98	0.01	0.01	0.83599	0.113084	0.0509261	0.92	0.01	0.07	0.75	0.03	0.22
9180.023196		0.6	0	0.1	0	0.3	0.92	0	0.01	0.01	0.04	0.01	0.01	0.98	0.01	0.01	0.839722	0.110161	0.0501166	0.93	0.01	0.06	0.75	0.03	0.22
3558.613316		0.5	0	0.12	0	0.38	0.93	0	0.01	0.01	0.03	0.01	0.01	0.98	0.01	0.01	0.851306	0.102257	0.0464369	0.93	0.01	0.06	0.75	0.03	0.22
1481.414417		0.45	0	0.13	0	0.42	0.94	0	0.01	0.01	0.02	0.01	0.01	0.98	0.01	0.01	0.871899	0.08837	0.0397308	0.93	0.01	0.06	0.75	0.03	0.22
904.2929038		0.4	0	0.14	0	0.46	0.97	0	0	0	0.02	0	0.01	0.99	0	0.01	0.90076	0.0688662	0.0303735	0.93	0.01	0.06	0.75	0.03	0.22
592.9983311		0.35	0	0.15	0	0.5	0.97	0	0	0	0.02	0	0.01	0.99	0	0.01	0.926864	0.0511951	0.021941	0.94	0	0.06	0.8	0.02	0.18
365.2525869		0.3	0	0.16	0	0.54	0.97	0	0	0	0.02	0	0.01	1	0	0	0.946517	0.0378221	0.0156611	0.95	0	0.05	0.85	0.02	0.13
163.1846079		0.3	0	0.14	0	0.56	0.99	0	0	0	0.01	0	0	1	0	0	0.961641	0.0273942	0.0109652	0.96	0	0.04	0.89	0.02	0.09
114.4037024		0.3	0	0.12	0	0.58	0.99	0	0	0	0.01	0	0	1	0	0	0.967397	0.0235433	0.0090596	0.97	0	0.03	0.93	0.01	0.06
47.19484303		0.3	0	0.1	0	0.6	0.99	0	0	0	0.01	0	0	1	0	0	0.976015	0.0174547	0.00652982	0.98	0	0.02	0.96	0	0.04
10.53705288		0.3	0	0.08	0	0.62	0.99	0	0	0	0.01	0	0	1	0	0	0.984433	0.0114098	0.00415748	0.99	0	0.01	0.99	0	0.01
0.808873519		0.3	0	0.06	0	0.64	0.99	0	0	0	0.01	0	0	1	0	0	0.989584	0.00768801	0.00272785	1	0	0	1	0	0
0.018610399		0.3	0	0.04	0	0.66	0.99	0	0	0	0.01	0	0	1	0	0	0.99254	0.00556679	0.00189329	1	0	0	1	0	0
MH,12,S																									
389.7640359		1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0.888807	0.0909777	0.0202154	1	0	0	1	0	0
20668.3671		0.9	0	0.03	0	0.07	0.97	0	0.01	0.01	0.01	0	0	0.98	0.01	0.01	0.831468	0.13505	0.0334824	0.86	0.02	0.12	0.9	0.01	0.09
61833.62326		0.8	0	0.06	0	0.14	0.94	0	0.01	0.01	0.02	0.01	0.01	0.98	0.01	0.01	0.869792	0.0912795	0.0389283	0.9	0.01	0.09	0.82	0.02	0.16
55286.14869		0.7	0	0.08	0	0.22	0.93	0	0.01	0.01	0.03	0.01	0.01	0.98	0.01	0.01	0.873953	0.0853204	0.0407263	0.92	0.01	0.07	0.75	0.03	0.22
29236.07309		0.6	0	0.1	0	0.3	0.92	0	0.01	0.01	0.04	0.01	0.01	0.98	0.01	0.01	0.876978	0.0829224	0.0401001	0.93	0.01	0.06	0.75	0.03	0.22
11333.29152		0.5	0	0.12	0	0.38	0.93	0	0.01	0.01	0.03	0.01	0.01	0.98	0.01	0.01	0.886209	0.0767232	0.0370681	0.93	0.01	0.06	0.75	0.03	0.22
4717.933631		0.45	0	0.13	0	0.42	0.94	0	0.01	0.01	0.02	0.01	0.01	0.98	0.01	0.01	0.902479	0.0659838	0.0315371	0.93	0.01	0.06	0.75	0.03	0.22
2879.946256		0.4	0	0.14	0	0.46	0.97	0	0	0	0.02	0	0.01	0.99	0	0.01	0.924885	0.0511921	0.0239232	0.93	0.01	0.06	0.75	0.03	0.22
1888.551061		0.35	0	0.15	0	0.5	0.97	0	0	0	0.02	0	0.01	0.99	0	0.01	0.94482	0.0380311	0.0171492	0.94	0	0.06	0.8	0.02	0.18
1163.237946		0.3	0	0.16	0	0.54	0.97	0	0	0	0.02	0	0.01	1	0	0	0.959638	0.028197	0.0121652	0.95	0	0.05	0.85	0.02	0.13
519.7020773		0.3	0	0.14	0	0.56	0.99	0	0	0	0.01	0	0	1	0	0	0.970999	0.0205263	0.00847459	0.96	0	0.04	0.89	0.02	0.09
364.347119		0.3	0	0.12	0	0.58	0.99	0	0	0	0.01	0	0	1	0	0	0.975634	0.0174936	0.0068727	0.97	0	0.03	0.93	0.01	0.06
150.3037466		0.3	0	0.1	0	0.6	0.99	0	0	0	0.01	0	0	1	0	0	0.982288	0.0128436	0.00486818	0.98	0	0.02	0.96	0	0.04
33.55787253		0.3	0	0.08	0	0.62	0.99	0	0	0	0.01	0	0	1	0	0	0.988743	0.00823927	0.00301817	0.99	0	0.01	0.99	0	0.01
2.576059429		0.3	0	0.06	0	0.64	0.99	0	0	0	0.01	0	0	1	0	0	0.992683	0.00540518	0.00191215	1	0	0	1	0	0
0.059269457		0.3	0	0.04	0	0.66	0.99	0	0	0	0.01	0	0	1	0	0	0.994927	0.00379878	0.00127458	1	0	0	1	0	0
MH,22,S																									
310.3251919		1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0.915152	0.0692955	0.0155525	1	0	0	1	0	0
16455.89227		0.9	0	0.03	0	0.07	0.97	0	0.01	0.01	0.01	0	0	0.98	0.01	0.01	0.883057	0.0925602	0.024383	0.86	0.02	0.12	0.9	0.01	0.09
49231.14818		0.8	0	0.06	0	0.14	0.94	0	0.01	0.01	0.02	0.01	0.01	0.98	0.01	0.01	0.912037	0.0596176	0.0283456	0.9	0.01	0.09	0.82	0.02	0.16
44018.1318		0.7	0	0.08	0	0.22	0.93	0	0.01	0.01	0.03	0.01	0.01	0.98	0.01	0.01	0.915403	0.0548452	0.0297521	0.92	0.01	0.07	0.75	0.03	0.22
23277.39134		0.6	0	0.1	0	0.3	0.92	0	0.01	0.01	0.04	0.01	0.01	0.98	0.01	0.01	0.917607	0.0530645	0.0293281	0.93	0.01	0.06	0.75	0.03	0.22
9023.423254		0.5	0	0.12	0	0.38	0.93	0	0.01	0.01	0.03	0.01	0.01	0.98	0.01	0.01	0.924055	0.0489084	0.0270363	0.93	0.01	0.06	0.75	0.03	0.22
3756.35904		0.45	0	0.13	0	0.42	0.94	0	0.01	0.01	0.02	0.01	0.01	0.98	0.01	0.01	0.935277	0.0418813	0.0228415	0.93	0.01	0.06	0.75	0.03	0.22
2292.976756		0.4	0	0.14	0	0.46	0.97	0	0	0	0.02	0	0.01	0.99	0	0.01	0.950361	0.032474	0.0171651	0.93	0.01	0.06	0.75	0.03	0.22
1503.640451		0.35	0	0.15	0	0.5	0.97	0	0	0	0.02	0	0.01	0.99	0	0.01	0.963509	0.0243022	0.0121888	0.94	0	0.06	0.8	0.02	0.18
926.1553289		0.3	0	0.16	0	0.54	0.97	0	0	0	0.02	0	0.01	1	0	0	0.973154	0.0182692	0.00857709	0.95	0	0.05	0.85	0.02	0.13
413.7802158		0.3	0	0.14	0	0.56	0.99	0	0	0	0.01	0	0	1	0	0	0.980574	0.0134943	0.00593217	0.96	0	0.04	0.89	0.02	0.09
290.0885644		0.3	0	0.12	0	0.58	0.99	0	0	0	0.01	0	0	1	0	0	0.984026	0.0113261	0.00464813	0.97	0	0.03	0.93	0.01	0.06
119.6699406		0.3	0	0.1	0	0.6	0.99	0	0	0	0.01	0	0	1	0	0	0.988703	0.00812666	0.00317067	0.98	0	0.02	0.96	0	0.04
26.71835335		0.3	0	0.08	0	0.62	0.99	0	0	0	0.01	0	0	1	0	0	0.993153	0.00499469	0.00185226	0.99	0	0.01	0.99	0	0.01
2.051025911		0.3	0	0.06	0	0.64	0.99	0	0	0	0.01	0	0	1	0	0	0.995866	0.00306047	0.00107311	1	0	0	1	0	0
0.047189592		0.3	0	0.04	0	0.66	0.99	0	0	0	0.01	0	0	1	0	0	0.99737	0.00199109	0.000639254	1	0	0	1	0	0
MH,11,L																									
0		1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0.903666	0.0755815	0.0207527	1	0	0	1	0	0
334.1122707		0.9	0	0.03	0	0.07	0.97	0	0.01	0.01	0.01	0	0	0.98	0.01	0.01	0.633725	0.289726	0.0765486	0.86	0.02	0.12	0.9	0.01	0.09
1928.320843		0.8	0	0.06	0	0.14	0.94	0	0.01	0.01	0.02	0.01	0.01	0.98	0.01	0.01	0.720481	0.192552	0.0869667	0.9	0.01	0.09	0.82	0.02	0.16
4803.306772		0.7	0	0.08	0	0.22	0.93	0	0.01	0.01	0.03	0.01	0.01	0.98	0.01	0.01	0.749951	0.169669	0.0803798	0.92	0.01	0.07	0.75	0.03	0.22
7869.775113		0.6	0	0.1	0	0.3	0.92	0	0.01	0.01	0.04	0.01	0.01	0.98	0.01	0.01	0.781257	0.148332	0.0704112	0.93	0.01	0.06	0.75	0.03	0.22
8662.480692		0.5	0	0.12	0	0.38	0.93	0	0.01	0.01	0.03	0.01	0.01	0.98	0.01	0.01	0.817614	0.12372	0.0586661	0.93	0.01	0.06	0.75	0.03	0.22
7201.46942		0.45	0	0.13	0	0.42	0.94	0	0.01	0.01	0.02	0.01	0.01	0.98	0.01	0.01	0.859374	0.0955906	0.0450351	0.93	0.01	0.06	0.75	0.03	0.22
6191.026426		0.4	0	0.14	0	0.46	0.97	0	0	0	0.02	0	0.01	0.99	0	0.01	0.903129	0.0661259	0.0307447	0.93	0.01	0.06	0.75	0.03	0.22
4603.555197		0.35	0	0.15	0	0.5	0.97	0	0	0	0.02	0	0.01	0.99	0	0.01	0.935282	0.0444642	0.020254	0.94	0	0.06	0.8	0.02	0.18
3221.351339		0.3	0	0.16	0	0.54	0.97	0	0	0	0.02	0	0.01	1	0	0	0.956473	0.0301491	0.0133776	0.95	0	0.05	0.85	0.02	0.13
1796.486434		0.3	0	0.14	0	0.56	0.99	0	0	0	0.01	0	0	1	0	0	0.971428	0.0199676	0.00860472	0.96	0	0.04	0.89	0.02	0.09
1300.015076		0.3	0	0.12	0	0.58	0.99	0	0	0	0.01	0	0	1	0	0	0.976255	0.0167361	0.00700906	0.97	0	0.03	0.93	0.01	0.06
612.0049199		0.3	0	0.1	0	0.6	0.99	0	0	0	0.01	0	0	1	0	0	0.983761	0.0115244	0.00471483	0.98	0	0.02	0.96	0	0.04
133.8823685		0.3	0	0.08	0	0.62	0.99	0	0	0	0.01	0	0	1	0	0	0.99039	0.00687142	0.00273814	0.99	0	0.01	0.99	0	0.01
10.71534567		0.3	0	0.06	0	0.64	0.99	0	0	0	0.01	0	0	1	0	0	0.993965	0.00434057	0.00169477	1	0	0	1	0	0
0.296011152		0.3	0	0.04	0	0.66	0.99	0	0	0	0.01	0	0	1	0	0	0.995449	0.00328534	0.00126591	1	0	0	1	0	0
MH,12,L																									
0		1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0.942297	0.0453243	0.0123788	1	0	0	1	0	0
532.0319218		0.9	0	0.03	0	0.07	0.97	0	0.01	0.01	0.01	0	0	0.98	0.01	0.01	0.66369	0.265207	0.0711038	0.86	0.02	0.12	0.9	0.01	0.09
3070.609295		0.8	0	0.06	0	0.14	0.94	0	0.01	0.01	0.02	0.01	0.01	0.98	0.01	0.01	0.747643	0.17242	0.0799371	0.9	0.01	0.09	0.82	0.02	0.16
7648.664109		0.7	0	0.08	0	0.22	0.93	0	0.01	0.01	0.03	0.01	0.01	0.98	0.01	0.01	0.779135	0.148186	0.0726798	0.92	0.01	0.07	0.75	0.03	0.22
12531.63067		0.6	0	0.1	0	0.3	0.92	0	0.01	0.01	0.04	0.01	0.01	0.98	0.01	0.01	0.811872	0.125765	0.0623631	0.93	0.01	0.06	0.75	0.03	0.22
13793.91496		0.5	0	0.12	0	0.38	0.93	0	0.01	0.01	0.03	0.01	0.01	0.98	0.01	0.01	0.848019	0.101284	0.0506969	0.93	0.01	0.06	0.75	0.03	0.22
11467.4376		0.45	0	0.13	0	0.42	0.94	0	0.01	0.01	0.02	0.01	0.01	0.98	0.01	0.01	0.887353	0.0749356	0.0377112	0.93	0.01	0.06	0.75	0.03	0.22
