     0	     0	0.00683517	 0.0452514	  0.136329	   0.19977	  0.204729	  0.182766	  0.144834	  0.110998	 0.0778047
     1	     0	0.00727516	 0.0477562	  0.144528	  0.213586	   0.22033	  0.196992	   0.15555	  0.118225	 0.0818259
     2	     0	0.00708062	  0.048285	  0.148399	  0.219538	  0.226606	  0.203376	  0.161895	  0.124512	 0.0876482
     3	     0	0.00607577	 0.0424869	  0.134935	  0.204252	  0.214303	  0.194478	  0.155229	  0.118774	 0.0828074
     4	     0	0.00682245	 0.0462823	  0.142768	  0.212568	  0.219576	  0.195315	  0.152173	  0.113321	 0.0765249
     5	     0	0.00790915	 0.0526733	  0.158366	  0.230482	  0.234737	  0.207571	  0.162323	  0.122208	 0.0839033
     6	     0	0.00782468	 0.0502935	  0.146746	  0.210839	   0.21455	   0.19223	  0.154276	  0.120238	 0.0857996
     7	     0	0.00721813	 0.0494798	  0.150461	  0.220927	  0.228808	  0.208495	  0.169806	  0.133549	 0.0956348
     8	     0	0.00737471	 0.0496476	   0.15085	  0.221881	  0.228623	  0.205429	  0.164288	   0.12728	 0.0903901
     9	     0	0.00638739	 0.0464751	  0.150351	  0.228544	  0.238361	  0.212692	  0.165657	  0.123202	 0.0833691
    10	     0	0.00740023	 0.0481514	   0.14183	  0.205221	  0.209424	  0.187335	  0.149307	  0.114928	 0.0804062
    11	     0	0.00604622	 0.0430121	  0.139446	  0.213773	  0.226072	   0.20613	  0.165116	  0.126724	 0.0886543
    12	     0	0.00743824	  0.050629	  0.154022	  0.225673	  0.230814	  0.205037	  0.161503	   0.12295	 0.0856467
    13	     0	0.00536612	 0.0380368	  0.124314	  0.192435	  0.204475	  0.186362	  0.148172	  0.112304	 0.0772363
    14	     0	 0.0067654	 0.0462651	  0.143593	  0.214651	  0.222324	  0.198296	  0.155202	   0.11636	 0.0792286
    15	     0	0.00895993	 0.0569835	  0.164041	  0.232917	  0.234484	  0.206739	  0.162125	  0.122628	 0.0844403
    16	     0	  0.008428	 0.0544924	  0.155033	  0.216989	   0.21587	  0.188743	  0.146649	   0.10937	 0.0736953
    17	     0	0.00859368	 0.0547667	  0.157834	  0.224438	  0.226398	  0.200565	  0.158234	  0.120254	 0.0829472
    18	     0	0.00771822	 0.0522119	  0.159174	  0.234358	  0.240862	  0.214409	  0.168608	  0.127604	 0.0880493
    19	     0	0.00639258	 0.0461849	  0.147489	  0.222016	  0.229319	  0.202364	  0.155644	  0.114314	 0.0764276
    20	     0	0.00810961	 0.0541294	  0.161409	  0.233508	   0.23703	  0.209186	  0.163329	  0.122685	 0.0839142
    21	     0	0.00697668	 0.0498612	  0.157849	  0.236734	  0.246319	  0.221548	  0.175784	  0.134185	 0.0937421
    22	     0	0.00707802	 0.0477485	  0.145786	  0.215116	  0.221321	   0.19767	  0.156386	  0.119468	 0.0833865
    23	     0	0.00511761	 0.0376719	  0.126512	  0.198073	  0.211063	  0.191729	  0.151354	  0.113763	 0.0776981
    24	     0	 0.0067654	 0.0462651	  0.143593	  0.214651	  0.222324	  0.198296	  0.155202	   0.11636	 0.0792286
    25	     0	 0.0075396	  0.050008	  0.151655	  0.223505	  0.231174	  0.209106	  0.168723	  0.131973	 0.0945782
