     0	     0	0.00995288	 0.0161078	 0.0254276	 0.0389255	 0.0572714	 0.0802364	  0.106323	  0.132998	  0.157492	  0.177609	  0.192155	   0.20105	  0.204808	  0.204521	  0.201604	  0.197435	  0.192804	  0.187811	  0.183013	         0	         0	         0	         0	         0	         0	         0
     1	     0	 0.0120305	 0.0203057	 0.0331348	 0.0517307	 0.0763074	  0.105337	  0.135732	  0.164054	  0.187746	  0.205513	  0.217099	  0.223064	  0.224191	  0.221629	  0.216787	  0.211028	    0.2051	  0.199023	  0.193338	         0	         0	         0	         0	         0	         0	         0
     2	     0	 0.0107465	 0.0174421	 0.0275669	 0.0421586	 0.0618161	 0.0861252	  0.113367	  0.140881	  0.165917	  0.186363	  0.201082	  0.209994	  0.213591	  0.212957	  0.209538	   0.20476	  0.199453	  0.193746	  0.188236	         0	         0	         0	         0	         0	         0	         0
     3	     0	0.00944777	 0.0149761	 0.0232314	 0.0351316	 0.0514186	 0.0722219	 0.0966416	  0.122697	  0.147814	  0.169577	  0.186345	  0.197597	  0.203566	  0.205212	   0.20392	  0.201088	   0.19755	   0.19346	  0.189416	         0	         0	         0	         0	         0	         0	         0
     4	     0	 0.0133462	 0.0221011	 0.0353762	 0.0542253	 0.0787157	  0.107322	  0.137153	  0.165027	  0.188532	  0.206361	   0.21816	   0.22439	  0.225777	  0.223446	  0.218807	  0.213264	   0.20762	  0.201924	  0.196725	         0	         0	         0	         0	         0	         0	         0
     5	     0	0.00981411	 0.0161693	 0.0259435	 0.0402548	 0.0598032	 0.0842425	  0.111835	  0.139827	  0.165356	  0.186239	  0.201304	  0.210459	  0.214195	  0.213597	  0.210127	  0.205237	  0.199795	  0.193951	  0.188324	         0	         0	         0	         0	         0	         0	         0
     6	     0	 0.0102229	 0.0167502	 0.0267314	  0.041264	  0.061012	 0.0855865	  0.113214	  0.141115	   0.16643	  0.187005	   0.20173	  0.210596	  0.214159	  0.213541	  0.210205	  0.205594	  0.200556	  0.195215	  0.190163	         0	         0	         0	         0	         0	         0	         0
     7	     0	0.00889504	 0.0143391	 0.0225928	 0.0346085	 0.0511104	 0.0721075	 0.0964872	  0.122073	   0.14624	  0.166687	  0.181971	  0.191754	  0.196385	   0.19687	  0.194598	  0.190969	  0.186832	  0.182356	  0.178119	         0	         0	         0	         0	         0	         0	         0
     8	     0	 0.0104172	 0.0169598	 0.0268877	 0.0412359	 0.0606007	 0.0845586	  0.111374	  0.138377	  0.162833	  0.182685	  0.196868	  0.205378	  0.208755	  0.208081	  0.204777	  0.200259	  0.195376	  0.190251	  0.185462	         0	         0	         0	         0	         0	         0	         0
     9	     0	 0.0119726	 0.0197335	 0.0315595	 0.0485848	 0.0712474	 0.0986358	  0.128393	  0.157454	  0.183075	  0.203419	  0.217642	  0.225856	  0.228632	  0.227098	  0.222742	  0.217032	  0.210816	  0.204226	  0.197884	         0	         0	         0	         0	         0	         0	         0
    10	     0	 0.0110226	  0.018154	 0.0290509	 0.0448013	  0.065873	 0.0914647	  0.119341	  0.146501	  0.170227	  0.188762	  0.201417	  0.208493	  0.210693	  0.209165	  0.205314	  0.200483	  0.195413	  0.190149	  0.185214	         0	         0	         0	         0	         0	         0	         0
    11	     0	0.00893955	  0.014344	 0.0225188	 0.0344408	  0.050914	 0.0720882	 0.0969994	  0.123527	  0.148958	  0.170815	  0.187483	  0.198508	  0.204184	  0.205518	  0.203917	  0.200784	  0.196937	  0.192515	  0.188112	         0	         0	         0	         0	         0	         0	         0
    12	     0	  0.010929	 0.0178695	 0.0284158	 0.0436376	 0.0640909	 0.0892165	  0.117103	  0.144966	  0.170054	  0.190346	  0.204802	  0.213416	  0.216713	  0.215794	  0.212109	  0.207088	  0.201558	  0.195639	   0.18993	         0	         0	         0	         0	         0	         0	         0
    13	     0	 0.0111856	 0.0175828	 0.0269928	 0.0402979	 0.0580652	 0.0800852	  0.105046	  0.130682	  0.154432	  0.174177	  0.188705	  0.197888	  0.202199	  0.202692	  0.200732	  0.197627	  0.194093	  0.190169	  0.186366	         0	         0	         0	         0	         0	         0	         0
    14	     0	 0.0131181	 0.0218054	 0.0350324	 0.0538743	 0.0783955	  0.107019	  0.136766	  0.164396	  0.187501	  0.204849	  0.216178	  0.222024	  0.223148	  0.220677	  0.216002	  0.210477	  0.204858	  0.199165	  0.193923	         0	         0	         0	         0	         0	         0	         0
    15	     0	 0.0103596	 0.0172156	 0.0277888	 0.0432045	 0.0640014	  0.089475	   0.11749	  0.145102	  0.169573	  0.189027	  0.202611	  0.210469	  0.213207	   0.21194	  0.208099	  0.203093	  0.197738	  0.192137	  0.186864	         0	         0	         0	         0	         0	         0	         0
    16	     0	0.00882848	  0.014496	 0.0232244	 0.0360559	 0.0537146	 0.0760293	   0.10154	   0.12773	  0.151836	  0.171669	  0.186033	   0.19483	  0.198571	  0.198331	  0.195509	  0.191466	  0.186998	  0.182231	  0.177718	         0	         0	         0	         0	         0	         0	         0
    17	     0	 0.0110356	 0.0186068	  0.030413	 0.0477202	 0.0710155	  0.099238	  0.129704	   0.15904	  0.184386	  0.204004	  0.217261	  0.224496	  0.226433	  0.224265	  0.219497	   0.21361	  0.207472	  0.201199	  0.195389	         0	         0	         0	         0	         0	         0	         0
    18	     0	 0.0119988	 0.0199994	 0.0323027	 0.0501107	 0.0738287	  0.102359	   0.13307	  0.162691	  0.188434	  0.208553	   0.22235	  0.230099	  0.232476	  0.230643	  0.226106	  0.220401	  0.214471	  0.208459	  0.202987	         0	         0	         0	         0	         0	         0	         0
    19	     0	 0.0113035	 0.0186199	  0.029772	 0.0458429	 0.0672708	 0.0932186	  0.121455	  0.149042	  0.173335	   0.19258	   0.20601	  0.213794	  0.216526	  0.215301	  0.211528	  0.206571	  0.201193	  0.195473	  0.189974	         0	         0	         0	         0	         0	         0	         0
    20	     0	 0.0108443	 0.0180207	 0.0290634	 0.0450818	 0.0664958	 0.0923618	  0.120276	  0.147162	  0.170369	  0.188282	  0.200341	  0.206917	  0.208726	  0.206898	  0.202809	  0.197771	  0.192506	  0.187059	  0.181951	         0	         0	         0	         0	         0	         0	         0
    21	     0	0.00912311	 0.0151322	 0.0244653	 0.0382786	 0.0573512	 0.0814168	  0.108752	  0.136535	  0.161836	   0.18247	  0.197338	  0.206441	  0.210339	  0.210146	  0.207293	  0.203177	  0.198598	  0.193665	  0.188947	         0	         0	         0	         0	         0	         0	         0
    22	     0	 0.0112119	 0.0183732	 0.0292792	 0.0450495	 0.0662605	 0.0923021	   0.12113	  0.149797	  0.175445	  0.196034	  0.210579	  0.219155	  0.222347	  0.221299	  0.217494	  0.212384	  0.206807	  0.200879	  0.195203	         0	         0	         0	         0	         0	         0	         0
    23	     0	 0.0106776	 0.0167623	 0.0257246	 0.0384499	 0.0555728	  0.077036	  0.101728	  0.127534	  0.151902	  0.172573	  0.188128	  0.198246	  0.203281	  0.204238	  0.202492	  0.199398	  0.195725	  0.191563	  0.187464	         0	         0	         0	         0	         0	         0	         0
    24	     0	 0.0131181	 0.0218054	 0.0350324	 0.0538743	 0.0783955	  0.107019	  0.136766	  0.164396	  0.187501	  0.204849	  0.216178	  0.222024	  0.223148	  0.220677	  0.216002	  0.210477	  0.204858	  0.199165	  0.193923	         0	         0	         0	         0	         0	         0	         0
    25	     0	 0.0126648	 0.0210528	 0.0339325	 0.0525615	 0.0773794	  0.107274	  0.139536	  0.170764	  0.198035	  0.219488	  0.234342	  0.242807	  0.245532	   0.24372	  0.238948	  0.232793	  0.226192	  0.219298	  0.212782	         0	         0	         0	         0	         0	         0	         0
    26	     0	0.00998983	 0.0165023	 0.0265367	 0.0412278	 0.0612327	 0.0860537	  0.113707	  0.141211	  0.165647	  0.184998	  0.198402	    0.2061	  0.208818	  0.207746	  0.204327	  0.199932	  0.195323	  0.190551	  0.186133	         0	         0	         0	         0	         0	         0	         0
    27	     0	0.00968956	 0.0159455	  0.025573	 0.0397015	  0.059093	 0.0835327	  0.111455	  0.140225	  0.166973	   0.18936	  0.205988	  0.216556	  0.221425	  0.221659	   0.21875	  0.214199	  0.208904	  0.203051	  0.197303	         0	         0	         0	         0	         0	         0	         0
