     0	     0	   1.63788
     1	     0	   1.43433
     2	     0	   1.54248
     3	     0	   1.65388
     4	     0	   1.41803
     5	     0	   1.57485
     6	     0	   1.54378
     7	     0	   1.69596
     8	     0	   1.58853
     9	     0	    1.4107
    10	     0	   1.54686
    11	     0	   1.66019
    12	     0	   1.52186
    13	     0	   1.65644
    14	     0	   1.42791
    15	     0	   1.56882
    16	     0	   1.67012
    17	     0	   1.42948
    18	     0	    1.3858
    19	     0	   1.48142
    20	     0	   1.53829
    21	     0	   1.56035
    22	     0	   1.46824
    23	     0	   1.66625
    24	     0	   1.42791
    25	     0	   1.29318
    26	     0	   1.56499
    27	     0	   1.53713
    28	     0	   1.63674
    29	     0	   1.48142
    30	     0	   1.55549
    31	     0	   1.69594
    32	     0	   1.51831
    33	     0	   1.77343
    34	     0	   1.45333
    35	     0	   1.64177
    36	     0	   1.56841
    37	     0	   1.49733
    38	     0	   1.58199
    39	     0	   1.48142
    40	     0	   1.42389
    41	     0	   1.58028
    42	     0	   1.55776
    43	     0	   1.46383
    44	     0	   1.34827
    45	     0	   1.50376
    46	     0	   1.43835
    47	     0	   1.47497
    48	     0	   1.72929
    49	     0	   1.48142
    50	     0	   1.55161
    51	     0	   1.58736
    52	     0	   1.42262
    53	     0	    1.4516
    54	     0	    1.4543
    55	     0	   1.61138
    56	     0	   1.56392
    57	     0	   1.52736
    58	     0	   1.56857
    59	     0	   1.51465
    60	     0	    1.4759
    61	     0	   1.57601
    62	     0	   1.37653
    63	     0	   1.44509
    64	     0	    1.5162
    65	     0	   1.44934
    66	     0	    1.6251
    67	     0	   1.56289
    68	     0	    1.4104
    69	     0	   1.44536
    70	     0	   1.47298
    71	     0	   1.62809
    72	     0	   1.46723
    73	     0	   1.54784
    74	     0	    1.6645
    75	     0	   1.71602
    76	     0	   1.54256
    77	     0	   1.62757
    78	     0	   1.44552
    79	     0	   1.44434
    80	     0	   1.64005
    81	     0	    1.5515
    82	     0	   1.35127
    83	     0	   1.77533
    84	     0	    1.5394
    85	     0	   1.57444
    86	     0	   1.55523
    87	     0	   1.68357
    88	     0	   1.56695
    89	     0	   1.52129
    90	     0	   1.75316
    91	     0	   1.70388
    92	     0	   1.55164
    93	     0	   1.66597
    94	     0	   1.51392
    95	     0	   1.59018
    96	     0	   1.70501
    97	     0	    1.4789
    98	     0	    1.3872
    99	     0	   1.38091
   100	     0	   1.63332
   101	     0	   1.56259
   102	     0	      1.55
   103	     0	   1.67197
   104	     0	   1.43753
   105	     0	   1.67013
   106	     0	   1.49935
   107	     0	    1.4838
   108	     0	   1.44531
   109	     0	   1.28661
   110	     0	   1.60097
   111	     0	   1.60038
   112	     0	   1.64507
   113	     0	   1.56916
   114	     0	   1.50602
   115	     0	   1.58084
   116	     0	   1.42631
   117	     0	   1.66186
   118	     0	   1.37596
   119	     0	   1.39022
   120	     0	   1.45518
   121	     0	    1.5035
   122	     0	   1.42333
   123	     0	   1.50708
   124	     0	   1.51205
   125	     0	   1.58518
   126	     0	   1.60813
   127	     0	   1.44511
   128	     0	   1.29098
   129	     0	    1.4589
   130	     0	   1.50183
   131	     0	   1.45838
   132	     0	   1.49178
   133	     0	   1.35422
   134	     0	   1.49018
   135	     0	   1.72825
   136	     0	   1.56431
   137	     0	   1.42454
   138	     0	   1.42594
   139	     0	   1.73476
   140	     0	   1.58142
   141	     0	   1.49565
   142	     0	   1.49231
   143	     0	   1.60599
   144	     0	   1.39139
   145	     0	   1.57195
   146	     0	   1.49363
   147	     0	   1.36391
   148	     0	   1.45422
   149	     0	   1.39912
   150	     0	   1.61851
   151	     0	   1.56897
   152	     0	   1.66377
   153	     0	   1.43963
   154	     0	   1.35235
   155	     0	   1.33689
   156	     0	   1.48363
   157	     0	   1.56858
   158	     0	   1.55265
   159	     0	   1.30985
   160	     0	   1.74644
   161	     0	   1.56897
   162	     0	   1.77218
   163	     0	   1.65262
   164	     0	   1.41465
   165	     0	   1.38304
   166	     0	   1.32641
   167	     0	   1.64722
   168	     0	   1.53635
   169	     0	    1.5412
   170	     0	   1.64674
   171	     0	    1.6171
   172	     0	   1.52328
   173	     0	   1.52428
   174	     0	   1.51202
   175	     0	   1.61688
   176	     0	   1.39118
   177	     0	   1.44383
   178	     0	   1.50408
   179	     0	   1.44164
   180	     0	   1.61803
   181	     0	   1.52941
   182	     0	   1.42417
   183	     0	   1.77374
   184	     0	   1.57519
   185	     0	   1.53523
   186	     0	   1.41717
   187	     0	   1.40134
   188	     0	    1.6169
   189	     0	   1.52993
   190	     0	   1.60255
   191	     0	   1.55594
   192	     0	   1.60688
   193	     0	   1.68691
   194	     0	   1.59004
   195	     0	   1.48477
   196	     0	   1.38014
   197	     0	   1.60251
   198	     0	   1.56302
   199	     0	    1.5286
   200	     0	   1.64633
   201	     0	   1.62306
   202	     0	   1.48948
   203	     0	   1.47739
   204	     0	    1.5451
   205	     0	   1.48793
   206	     0	   1.40241
   207	     0	   1.48746
   208	     0	   1.53931
   209	     0	   1.52113
   210	     0	   1.60585
   211	     0	   1.64866
   212	     0	   1.52011
   213	     0	   1.31339
   214	     0	   1.39089
   215	     0	   1.43332
   216	     0	   1.46513
   217	     0	   1.50083
   218	     0	   1.54167
   219	     0	   1.47228
   220	     0	   1.77384
   221	     0	   1.59588
   222	     0	   1.69823
   223	     0	   1.45488
   224	     0	   1.54195
   225	     0	   1.49015
   226	     0	   1.67211
   227	     0	   1.45766
   228	     0	   1.62268
   229	     0	   1.60432
   230	     0	   1.74002
   231	     0	   1.51381
   232	     0	   1.52148
   233	     0	   1.48228
   234	     0	   1.59813
   235	     0	   1.56407
   236	     0	    1.4273
   237	     0	   1.68905
   238	     0	    1.7385
   239	     0	   1.47403
   240	     0	   1.61754
   241	     0	   1.64037
   242	     0	   1.64994
   243	     0	   1.57362
   244	     0	   1.52139
   245	     0	   1.36648
   246	     0	   1.57679
   247	     0	   1.55583
   248	     0	   1.62951
   249	     0	   1.63745
   250	     0	   1.73184
   251	     0	    1.3478
   252	     0	   1.47352
   253	     0	   1.51291
   254	     0	   1.48523
   255	     0	   1.47674
   256	     0	   1.59992
   257	     0	    1.4712
   258	     0	   1.57322
   259	     0	   1.54175
   260	     0	   1.43992
   261	     0	   1.44359
   262	     0	   1.40044
   263	     0	   1.45837
   264	     0	   1.43155
   265	     0	   1.47674
   266	     0	     1.611
   267	     0	   1.46313
   268	     0	   1.63182
   269	     0	   1.63384
   270	     0	    1.5467
   271	     0	   1.62966
   272	     0	   1.32719
   273	     0	   1.50637
   274	     0	   1.45933
   275	     0	   1.66281
   276	     0	   1.49319
   277	     0	   1.55408
   278	     0	   1.67941
   279	     0	   1.45784
   280	     0	   1.51868
   281	     0	   1.50435
   282	     0	   1.38635
   283	     0	   1.52192
   284	     0	   1.54507
   285	     0	   1.58418
   286	     0	   1.52767
   287	     0	   1.62426
   288	     0	   1.59598
   289	     0	   1.46493
   290	     0	   1.59832
   291	     0	   1.39707
   292	     0	   1.39587
   293	     0	   1.49532
   294	     0	   1.45234
   295	     0	   1.58418
   296	     0	   1.41886
   297	     0	   1.54561
   298	     0	   1.63152
   299	     0	   1.41765
   300	     0	   1.57042
   301	     0	   1.39517
   302	     0	   1.53799
   303	     0	   1.53793
   304	     0	    1.5125
   305	     0	   1.58418
   306	     0	   1.50565
   307	     0	   1.67853
   308	     0	   1.61453
   309	     0	   1.40627
   310	     0	   1.31416
   311	     0	   1.44196
   312	     0	   1.49824
   313	     0	   1.66253
   314	     0	   1.55579
   315	     0	   1.58418
   316	     0	   1.36224
   317	     0	   1.51108
   318	     0	   1.65562
   319	     0	    1.6028
   320	     0	   1.62345
   321	     0	   1.51562
   322	     0	   1.56523
   323	     0	   1.58513
   324	     0	   1.43179
   325	     0	   1.58418
   326	     0	   1.66034
   327	     0	   1.46806
   328	     0	   1.56503
   329	     0	   1.54162
   330	     0	   1.51956
